Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche
2013-07-09,0.0,23.28,8,0.0,1307091.0,1.0,136.05,0.0
2013-07-09,0.0,23.28,8,0.0,1307092.0,2.0,585.96,0.0
2013-07-09,0.0,23.28,8,0.0,1307093.0,3.0,245.81,0.0
2013-07-09,0.0,23.28,8,0.0,1307094.0,4.0,75.21,0.0
2013-07-09,0.0,23.28,8,0.0,1307095.0,5.0,342.09,0.0
2013-07-10,2.0,19.69,13,5.0,1307101.0,1.0,135.13,0.0
2013-07-10,2.0,19.69,13,5.0,1307102.0,2.0,567.37,0.0
2013-07-10,2.0,19.69,13,5.0,1307103.0,3.0,265.11,0.0
2013-07-10,2.0,19.69,13,5.0,1307104.0,4.0,73.81,0.0
2013-07-10,2.0,19.69,13,5.0,1307105.0,5.0,343.35,0.0
2013-07-11,0.0,21.38,12,5.0,1307111.0,1.0,138.55,0.0
2013-07-11,0.0,21.38,12,5.0,1307112.0,2.0,569.11,0.0
2013-07-11,0.0,21.38,12,5.0,1307113.0,3.0,234.66,0.0
2013-07-11,0.0,21.38,12,5.0,1307114.0,4.0,68.63,0.0
2013-07-11,0.0,21.38,12,5.0,1307115.0,5.0,315.91,0.0
2013-07-12,0.0,20.29,7,0.0,1307121.0,1.0,101.45,0.0
2013-07-12,0.0,20.29,7,0.0,1307122.0,2.0,600.27,0.0
2013-07-12,0.0,20.29,7,0.0,1307123.0,3.0,290.2,0.0
2013-07-12,0.0,20.29,7,0.0,1307125.0,5.0,362.8,0.0
2013-07-13,1.0,20.12,12,0.0,1307131.0,1.0,141.23,0.0
2013-07-13,1.0,20.12,12,0.0,1307132.0,2.0,747.14,0.0
2013-07-13,1.0,20.12,12,0.0,1307133.0,3.0,340.05,0.0
2013-07-13,1.0,20.12,12,0.0,1307134.0,4.0,74.27,0.0
2013-07-13,1.0,20.12,12,0.0,1307135.0,5.0,359.17,0.0
2013-07-14,5.0,17.69,15,5.0,1307141.0,1.0,112.52,0.0
2013-07-14,5.0,17.69,15,5.0,1307142.0,2.0,777.05,0.0
2013-07-14,5.0,17.69,15,5.0,1307143.0,3.0,320.63,0.0
2013-07-14,5.0,17.69,15,5.0,1307144.0,4.0,115.27,0.0
2013-07-14,5.0,17.69,15,5.0,1307145.0,5.0,461.08,0.0
2013-07-15,6.0,18.74,12,0.0,1307151.0,1.0,161.26,0.0
2013-07-15,6.0,18.74,12,0.0,1307152.0,2.0,597.0,0.0
2013-07-15,6.0,18.74,12,0.0,1307153.0,3.0,243.53,0.0
2013-07-15,6.0,18.74,12,0.0,1307154.0,4.0,99.49,0.0
2013-07-15,6.0,18.74,12,0.0,1307155.0,5.0,380.68,0.0
2013-07-16,1.0,21.19,10,0.0,1307161.0,1.0,116.82,0.0
2013-07-16,1.0,21.19,10,0.0,1307162.0,2.0,558.8,0.0
2013-07-16,1.0,21.19,10,0.0,1307163.0,3.0,287.42,0.0
2013-07-16,1.0,21.19,10,0.0,1307164.0,4.0,91.78,0.0
2013-07-16,1.0,21.19,10,0.0,1307165.0,5.0,320.44,0.0
2013-07-17,5.0,22.51,8,0.0,1307171.0,1.0,150.57,0.0
2013-07-17,5.0,22.51,8,0.0,1307172.0,2.0,628.33,0.0
2013-07-17,5.0,22.51,8,0.0,1307173.0,3.0,301.78,0.0
2013-07-17,5.0,22.51,8,0.0,1307175.0,5.0,396.99,0.0
2013-07-18,1.0,23.25,11,5.0,1307181.0,1.0,101.9,0.0
2013-07-18,1.0,23.25,11,5.0,1307182.0,2.0,647.82,0.0
2013-07-18,1.0,23.25,11,5.0,1307183.0,3.0,250.43,0.0
2013-07-18,1.0,23.25,11,5.0,1307184.0,4.0,89.21,0.0
2013-07-18,1.0,23.25,11,5.0,1307185.0,5.0,300.4,0.0
2013-07-19,3.0,22.48,16,5.0,1307191.0,1.0,161.64,0.0
2013-07-19,3.0,22.48,16,5.0,1307192.0,2.0,646.79,0.0
2013-07-19,3.0,22.48,16,5.0,1307193.0,3.0,287.19,0.0
2013-07-19,3.0,22.48,16,5.0,1307194.0,4.0,62.06,0.0
2013-07-19,3.0,22.48,16,5.0,1307195.0,5.0,369.4,0.0
2013-07-20,0.0,23.19,8,0.0,1307201.0,1.0,134.33,0.0
2013-07-20,0.0,23.19,8,0.0,1307202.0,2.0,843.05,0.0
2013-07-20,0.0,23.19,8,0.0,1307203.0,3.0,394.77,0.0
2013-07-20,0.0,23.19,8,0.0,1307204.0,4.0,69.94,0.0
2013-07-20,0.0,23.19,8,0.0,1307205.0,5.0,346.15,0.0
2013-07-21,0.0,26.38,8,0.0,1307211.0,1.0,66.29,0.0
2013-07-21,0.0,26.38,8,0.0,1307212.0,2.0,815.94,0.0
2013-07-21,0.0,26.38,8,0.0,1307213.0,3.0,346.66,0.0
2013-07-21,0.0,26.38,8,0.0,1307214.0,4.0,82.68,0.0
2013-07-21,0.0,26.38,8,0.0,1307215.0,5.0,287.44,0.0
2013-07-22,0.0,26.1,9,0.0,1307221.0,1.0,131.22,0.0
2013-07-22,0.0,26.1,9,0.0,1307222.0,2.0,647.68,0.0
2013-07-22,0.0,26.1,9,0.0,1307223.0,3.0,297.71,0.0
2013-07-22,0.0,26.1,9,0.0,1307224.0,4.0,99.34,0.0
2013-07-22,0.0,26.1,9,0.0,1307225.0,5.0,356.48,0.0
2013-07-23,0.0,24.95,12,0.0,1307231.0,1.0,110.32,0.0
2013-07-23,0.0,24.95,12,0.0,1307232.0,2.0,691.04,0.0
2013-07-23,0.0,24.95,12,0.0,1307233.0,3.0,323.3,0.0
2013-07-23,0.0,24.95,12,0.0,1307234.0,4.0,70.53,0.0
2013-07-23,0.0,24.95,12,0.0,1307235.0,5.0,316.3,0.0
2013-07-24,3.0,24.08,11,0.0,1307241.0,1.0,141.89,0.0
2013-07-24,3.0,24.08,11,0.0,1307242.0,2.0,698.34,0.0
2013-07-24,3.0,24.08,11,0.0,1307243.0,3.0,328.02,0.0
2013-07-24,3.0,24.08,11,0.0,1307244.0,4.0,83.58,0.0
2013-07-24,3.0,24.08,11,0.0,1307245.0,5.0,327.34,0.0
2013-07-25,2.0,23.09,9,0.0,1307251.0,1.0,167.7,0.0
2013-07-25,2.0,23.09,9,0.0,1307252.0,2.0,681.25,0.0
2013-07-25,2.0,23.09,9,0.0,1307253.0,3.0,280.81,0.0
2013-07-25,2.0,23.09,9,0.0,1307254.0,4.0,65.89,0.0
2013-07-25,2.0,23.09,9,0.0,1307255.0,5.0,303.19,0.0
2013-07-26,3.0,27.26,6,0.0,1307261.0,1.0,147.27,0.0
2013-07-26,3.0,27.26,6,0.0,1307262.0,2.0,718.02,0.0
2013-07-26,3.0,27.26,6,0.0,1307263.0,3.0,352.29,0.0
2013-07-26,3.0,27.26,6,0.0,1307264.0,4.0,53.2,0.0
2013-07-26,3.0,27.26,6,0.0,1307265.0,5.0,331.52,0.0
2013-07-27,1.0,26.16,10,0.0,1307271.0,1.0,161.4,0.0
2013-07-27,1.0,26.16,10,0.0,1307272.0,2.0,855.62,0.0
2013-07-27,1.0,26.16,10,0.0,1307273.0,3.0,382.97,0.0
2013-07-27,1.0,26.16,10,0.0,1307275.0,5.0,358.89,0.0
2013-07-28,4.0,24.89,13,61.0,1307281.0,1.0,86.08,0.0
2013-07-28,4.0,24.89,13,61.0,1307282.0,2.0,871.8,0.0
2013-07-28,4.0,24.89,13,61.0,1307283.0,3.0,360.1,0.0
2013-07-28,4.0,24.89,13,61.0,1307285.0,5.0,437.82,0.0
2013-07-29,1.0,22.79,10,0.0,1307291.0,1.0,183.56,0.0
2013-07-29,1.0,22.79,10,0.0,1307292.0,2.0,672.5,0.0
2013-07-29,1.0,22.79,10,0.0,1307293.0,3.0,356.03,0.0
2013-07-29,1.0,22.79,10,0.0,1307295.0,5.0,368.95,0.0
2013-07-30,5.0,21.08,13,21.0,1307301.0,1.0,132.11,0.0
2013-07-30,5.0,21.08,13,21.0,1307302.0,2.0,690.12,0.0
2013-07-30,5.0,21.08,13,21.0,1307303.0,3.0,354.53,0.0
2013-07-30,5.0,21.08,13,21.0,1307305.0,5.0,424.09,0.0
2013-07-31,5.0,20.27,16,65.0,1307311.0,1.0,144.75,0.0
2013-07-31,5.0,20.27,16,65.0,1307312.0,2.0,667.84,0.0
2013-07-31,5.0,20.27,16,65.0,1307313.0,3.0,321.08,0.0
2013-07-31,5.0,20.27,16,65.0,1307315.0,5.0,426.99,0.0
2013-08-01,6.0,23.4,7,21.0,1308011.0,1.0,157.85,0.0
2013-08-01,6.0,23.4,7,21.0,1308012.0,2.0,667.21,0.0
2013-08-01,6.0,23.4,7,21.0,1308013.0,3.0,304.83,0.0
2013-08-01,6.0,23.4,7,21.0,1308014.0,4.0,60.56,0.0
2013-08-01,6.0,23.4,7,21.0,1308015.0,5.0,322.29,0.0
2013-08-02,0.0,31.44,7,0.0,1308021.0,1.0,117.36,0.0
2013-08-02,0.0,31.44,7,0.0,1308022.0,2.0,689.7,0.0
2013-08-02,0.0,31.44,7,0.0,1308023.0,3.0,379.53,0.0
2013-08-02,0.0,31.44,7,0.0,1308024.0,4.0,68.12,0.0
2013-08-02,0.0,31.44,7,0.0,1308025.0,5.0,282.37,0.0
2013-08-03,4.0,23.36,11,63.0,1308031.0,1.0,186.03,0.0
2013-08-03,4.0,23.36,11,63.0,1308032.0,2.0,930.8,0.0
2013-08-03,4.0,23.36,11,63.0,1308033.0,3.0,454.71,0.0
2013-08-03,4.0,23.36,11,63.0,1308034.0,4.0,51.27,0.0
2013-08-03,4.0,23.36,11,63.0,1308035.0,5.0,399.28,0.0
2013-08-04,3.0,23.05,8,0.0,1308041.0,1.0,104.71,0.0
2013-08-04,3.0,23.05,8,0.0,1308042.0,2.0,862.75,0.0
2013-08-04,3.0,23.05,8,0.0,1308043.0,3.0,382.86,0.0
2013-08-04,3.0,23.05,8,0.0,1308044.0,4.0,67.16,0.0
2013-08-04,3.0,23.05,8,0.0,1308045.0,5.0,461.7,0.0
2013-08-05,0.0,25.8,10,0.0,1308051.0,1.0,146.78,0.0
2013-08-05,0.0,25.8,10,0.0,1308052.0,2.0,520.95,0.0
2013-08-05,0.0,25.8,10,0.0,1308053.0,3.0,331.62,0.0
2013-08-05,0.0,25.8,10,0.0,1308055.0,5.0,354.25,0.0
2013-08-06,5.0,22.22,13,0.0,1308061.0,1.0,131.96,0.0
2013-08-06,5.0,22.22,13,0.0,1308062.0,2.0,498.92,0.0
2013-08-06,5.0,22.22,13,0.0,1308063.0,3.0,344.1,0.0
2013-08-06,5.0,22.22,13,0.0,1308064.0,4.0,69.71,0.0
2013-08-06,5.0,22.22,13,0.0,1308065.0,5.0,441.52,0.0
2013-08-07,4.0,19.21,8,0.0,1308071.0,1.0,160.59,0.0
2013-08-07,4.0,19.21,8,0.0,1308072.0,2.0,519.2,0.0
2013-08-07,4.0,19.21,8,0.0,1308073.0,3.0,341.48,0.0
2013-08-07,4.0,19.21,8,0.0,1308074.0,4.0,83.11,0.0
2013-08-07,4.0,19.21,8,0.0,1308075.0,5.0,423.85,0.0
2013-08-08,7.0,16.98,12,20.0,1308081.0,1.0,153.1,0.0
2013-08-08,7.0,16.98,12,20.0,1308082.0,2.0,486.26,0.0
2013-08-08,7.0,16.98,12,20.0,1308083.0,3.0,298.01,0.0
2013-08-08,7.0,16.98,12,20.0,1308084.0,4.0,96.77,0.0
2013-08-08,7.0,16.98,12,20.0,1308085.0,5.0,464.88,0.0
2013-08-09,4.0,20.34,10,21.0,1308091.0,1.0,125.62,0.0
2013-08-09,4.0,20.34,10,21.0,1308092.0,2.0,539.98,0.0
2013-08-09,4.0,20.34,10,21.0,1308093.0,3.0,328.23,0.0
2013-08-09,4.0,20.34,10,21.0,1308094.0,4.0,81.48,0.0
2013-08-09,4.0,20.34,10,21.0,1308095.0,5.0,450.09,0.0
2013-08-10,7.0,19.36,12,61.0,1308101.0,1.0,185.18,0.0
2013-08-10,7.0,19.36,12,61.0,1308102.0,2.0,614.51,0.0
2013-08-10,7.0,19.36,12,61.0,1308103.0,3.0,351.62,0.0
2013-08-10,7.0,19.36,12,61.0,1308104.0,4.0,59.98,0.0
2013-08-10,7.0,19.36,12,61.0,1308105.0,5.0,450.99,0.0
2013-08-11,7.0,16.39,9,61.0,1308111.0,1.0,73.21,0.0
2013-08-11,7.0,16.39,9,61.0,1308112.0,2.0,666.91,0.0
2013-08-11,7.0,16.39,9,61.0,1308113.0,3.0,341.03,0.0
2013-08-11,7.0,16.39,9,61.0,1308114.0,4.0,60.71,0.0
2013-08-11,7.0,16.39,9,61.0,1308115.0,5.0,583.49,0.0
2013-08-12,7.0,16.45,11,63.0,1308121.0,1.0,154.5,0.0
2013-08-12,7.0,16.45,11,63.0,1308122.0,2.0,510.02,0.0
2013-08-12,7.0,16.45,11,63.0,1308123.0,3.0,253.62,0.0
2013-08-12,7.0,16.45,11,63.0,1308124.0,4.0,97.74,0.0
2013-08-12,7.0,16.45,11,63.0,1308125.0,5.0,356.03,0.0
2013-08-13,3.0,16.4,16,95.0,1308131.0,1.0,134.06,0.0
2013-08-13,3.0,16.4,16,95.0,1308132.0,2.0,535.4,0.0
2013-08-13,3.0,16.4,16,95.0,1308133.0,3.0,271.59,0.0
2013-08-13,3.0,16.4,16,95.0,1308134.0,4.0,113.86,0.0
2013-08-13,3.0,16.4,16,95.0,1308135.0,5.0,344.64,0.0
2013-08-14,4.0,18.26,18,61.0,1308141.0,1.0,156.97,0.0
2013-08-14,4.0,18.26,18,61.0,1308142.0,2.0,520.12,0.0
2013-08-14,4.0,18.26,18,61.0,1308143.0,3.0,309.12,0.0
2013-08-14,4.0,18.26,18,61.0,1308144.0,4.0,105.57,0.0
2013-08-14,4.0,18.26,18,61.0,1308145.0,5.0,441.25,0.0
2013-08-15,3.0,19.8,8,0.0,1308151.0,1.0,164.76,0.0
2013-08-15,3.0,19.8,8,0.0,1308152.0,2.0,538.23,0.0
2013-08-15,3.0,19.8,8,0.0,1308153.0,3.0,266.58,0.0
2013-08-15,3.0,19.8,8,0.0,1308154.0,4.0,59.76,0.0
2013-08-15,3.0,19.8,8,0.0,1308155.0,5.0,416.61,0.0
2013-08-16,4.0,23.58,11,0.0,1308161.0,1.0,147.8,0.0
2013-08-16,4.0,23.58,11,0.0,1308162.0,2.0,552.15,0.0
2013-08-16,4.0,23.58,11,0.0,1308163.0,3.0,241.77,0.0
2013-08-16,4.0,23.58,11,0.0,1308164.0,4.0,75.26,0.0
2013-08-16,4.0,23.58,11,0.0,1308165.0,5.0,344.47,0.0
2013-08-17,6.0,20.55,7,0.0,1308171.0,1.0,221.63,0.0
2013-08-17,6.0,20.55,7,0.0,1308172.0,2.0,583.66,0.0
2013-08-17,6.0,20.55,7,0.0,1308173.0,3.0,280.17,0.0
2013-08-17,6.0,20.55,7,0.0,1308174.0,4.0,96.53,0.0
2013-08-17,6.0,20.55,7,0.0,1308175.0,5.0,519.83,0.0
2013-08-18,7.0,18.59,10,63.0,1308181.0,1.0,92.49,0.0
2013-08-18,7.0,18.59,10,63.0,1308182.0,2.0,669.19,0.0
2013-08-18,7.0,18.59,10,63.0,1308183.0,3.0,282.6,0.0
2013-08-18,7.0,18.59,10,63.0,1308184.0,4.0,150.12,0.0
2013-08-18,7.0,18.59,10,63.0,1308185.0,5.0,479.5,0.0
2013-08-19,5.0,18.49,8,0.0,1308191.0,1.0,145.88,0.0
2013-08-19,5.0,18.49,8,0.0,1308192.0,2.0,499.91,0.0
2013-08-19,5.0,18.49,8,0.0,1308193.0,3.0,249.39,0.0
2013-08-19,5.0,18.49,8,0.0,1308194.0,4.0,107.41,0.0
2013-08-19,5.0,18.49,8,0.0,1308195.0,5.0,374.25,0.0
2013-08-20,7.0,17.77,8,61.0,1308201.0,1.0,111.84,0.0
2013-08-20,7.0,17.77,8,61.0,1308202.0,2.0,478.73,0.0
2013-08-20,7.0,17.77,8,61.0,1308203.0,3.0,257.62,0.0
2013-08-20,7.0,17.77,8,61.0,1308204.0,4.0,64.5,0.0
2013-08-20,7.0,17.77,8,61.0,1308205.0,5.0,340.09,0.0
2013-08-21,5.0,20.12,8,0.0,1308211.0,1.0,125.34,0.0
2013-08-21,5.0,20.12,8,0.0,1308212.0,2.0,440.82,0.0
2013-08-21,5.0,20.12,8,0.0,1308213.0,3.0,271.13,0.0
2013-08-21,5.0,20.12,8,0.0,1308214.0,4.0,65.92,0.0
2013-08-21,5.0,20.12,8,0.0,1308215.0,5.0,352.7,0.0
2013-08-22,4.0,21.66,8,0.0,1308221.0,1.0,132.92,0.0
2013-08-22,4.0,21.66,8,0.0,1308222.0,2.0,497.73,0.0
2013-08-22,4.0,21.66,8,0.0,1308223.0,3.0,229.32,0.0
2013-08-22,4.0,21.66,8,0.0,1308224.0,4.0,111.14,0.0
2013-08-22,4.0,21.66,8,0.0,1308225.0,5.0,343.35,0.0
2013-08-23,1.0,22.04,14,0.0,1308231.0,1.0,162.96,0.0
2013-08-23,1.0,22.04,14,0.0,1308232.0,2.0,503.67,0.0
2013-08-23,1.0,22.04,14,0.0,1308233.0,3.0,260.93,0.0
2013-08-23,1.0,22.04,14,0.0,1308234.0,4.0,94.23,0.0
2013-08-23,1.0,22.04,14,0.0,1308235.0,5.0,375.32,0.0
2013-08-24,0.0,20.85,16,5.0,1308241.0,1.0,201.54,0.0
2013-08-24,0.0,20.85,16,5.0,1308242.0,2.0,707.94,0.0
2013-08-24,0.0,20.85,16,5.0,1308243.0,3.0,282.4,0.0
2013-08-24,0.0,20.85,16,5.0,1308244.0,4.0,124.74,0.0
2013-08-24,0.0,20.85,16,5.0,1308245.0,5.0,536.2,0.0
2013-08-25,0.0,21.39,16,5.0,1308251.0,1.0,83.02,0.0
2013-08-25,0.0,21.39,16,5.0,1308252.0,2.0,726.26,0.0
2013-08-25,0.0,21.39,16,5.0,1308253.0,3.0,360.82,0.0
2013-08-25,0.0,21.39,16,5.0,1308254.0,4.0,141.07,0.0
2013-08-25,0.0,21.39,16,5.0,1308255.0,5.0,495.19,0.0
2013-08-26,0.0,20.12,15,5.0,1308261.0,1.0,165.83,0.0
2013-08-26,0.0,20.12,15,5.0,1308262.0,2.0,451.54,0.0
2013-08-26,0.0,20.12,15,5.0,1308263.0,3.0,244.94,0.0
2013-08-26,0.0,20.12,15,5.0,1308264.0,4.0,104.45,0.0
2013-08-26,0.0,20.12,15,5.0,1308265.0,5.0,368.73,0.0
2013-08-27,1.0,21.09,12,0.0,1308271.0,1.0,118.47,0.0
2013-08-27,1.0,21.09,12,0.0,1308272.0,2.0,442.32,0.0
2013-08-27,1.0,21.09,12,0.0,1308273.0,3.0,251.05,0.0
2013-08-27,1.0,21.09,12,0.0,1308274.0,4.0,89.34,0.0
2013-08-27,1.0,21.09,12,0.0,1308275.0,5.0,305.77,0.0
2013-08-28,0.0,21.3,7,0.0,1308281.0,1.0,108.88,0.0
2013-08-28,0.0,21.3,7,0.0,1308282.0,2.0,418.3,0.0
2013-08-28,0.0,21.3,7,0.0,1308283.0,3.0,225.88,0.0
2013-08-28,0.0,21.3,7,0.0,1308284.0,4.0,87.52,0.0
2013-08-28,0.0,21.3,7,0.0,1308285.0,5.0,349.39,0.0
2013-08-29,3.0,20.21,11,0.0,1308291.0,1.0,178.18,0.0
2013-08-29,3.0,20.21,11,0.0,1308292.0,2.0,386.39,0.0
2013-08-29,3.0,20.21,11,0.0,1308293.0,3.0,198.78,0.0
2013-08-29,3.0,20.21,11,0.0,1308294.0,4.0,67.18,0.0
2013-08-29,3.0,20.21,11,0.0,1308295.0,5.0,396.45,0.0
2013-08-30,6.0,19.79,8,5.0,1308301.0,1.0,133.15,0.0
2013-08-30,6.0,19.79,8,5.0,1308302.0,2.0,492.14,0.0
2013-08-30,6.0,19.79,8,5.0,1308303.0,3.0,184.25,0.0
2013-08-30,6.0,19.79,8,5.0,1308304.0,4.0,77.94,0.0
2013-08-30,6.0,19.79,8,5.0,1308305.0,5.0,343.35,0.0
2013-08-31,5.0,18.35,16,21.0,1308311.0,1.0,130.82,0.0
2013-08-31,5.0,18.35,16,21.0,1308312.0,2.0,581.49,0.0
2013-08-31,5.0,18.35,16,21.0,1308313.0,3.0,265.41,0.0
2013-08-31,5.0,18.35,16,21.0,1308314.0,4.0,86.01,0.0
2013-08-31,5.0,18.35,16,21.0,1308315.0,5.0,344.1,0.0
2013-09-01,7.0,15.86,16,61.0,1309011.0,1.0,95.97,0.0
2013-09-01,7.0,15.86,16,61.0,1309012.0,2.0,481.58,0.0
2013-09-01,7.0,15.86,16,61.0,1309013.0,3.0,239.55,0.0
2013-09-01,7.0,15.86,16,61.0,1309014.0,4.0,139.78,0.0
2013-09-01,7.0,15.86,16,61.0,1309015.0,5.0,400.38,0.0
2013-09-02,7.0,16.58,17,63.0,1309021.0,1.0,138.41,0.0
2013-09-02,7.0,16.58,17,63.0,1309022.0,2.0,350.02,0.0
2013-09-02,7.0,16.58,17,63.0,1309023.0,3.0,165.88,0.0
2013-09-02,7.0,16.58,17,63.0,1309024.0,4.0,97.56,0.0
2013-09-02,7.0,16.58,17,63.0,1309025.0,5.0,236.08,0.0
2013-09-03,7.0,18.23,11,21.0,1309031.0,1.0,138.83,0.0
2013-09-03,7.0,18.23,11,21.0,1309032.0,2.0,357.4,0.0
2013-09-03,7.0,18.23,11,21.0,1309033.0,3.0,174.66,0.0
2013-09-03,7.0,18.23,11,21.0,1309034.0,4.0,66.7,0.0
2013-09-03,7.0,18.23,11,21.0,1309035.0,5.0,270.35,0.0
2013-09-04,7.0,18.12,5,0.0,1309041.0,1.0,100.22,0.0
2013-09-04,7.0,18.12,5,0.0,1309042.0,2.0,362.25,0.0
2013-09-04,7.0,18.12,5,0.0,1309043.0,3.0,162.84,0.0
2013-09-04,7.0,18.12,5,0.0,1309044.0,4.0,102.37,0.0
2013-09-04,7.0,18.12,5,0.0,1309045.0,5.0,308.67,0.0
2013-09-05,0.0,21.7,8,0.0,1309051.0,1.0,173.66,0.0
2013-09-05,0.0,21.7,8,0.0,1309052.0,2.0,400.95,0.0
2013-09-05,0.0,21.7,8,0.0,1309053.0,3.0,155.8,0.0
2013-09-05,0.0,21.7,8,0.0,1309054.0,4.0,64.72,0.0
2013-09-05,0.0,21.7,8,0.0,1309055.0,5.0,309.02,0.0
2013-09-06,0.0,24.7,9,0.0,1309061.0,1.0,171.42,0.0
2013-09-06,0.0,24.7,9,0.0,1309062.0,2.0,395.67,0.0
2013-09-06,0.0,24.7,9,0.0,1309063.0,3.0,183.37,0.0
2013-09-06,0.0,24.7,9,0.0,1309064.0,4.0,79.67,0.0
2013-09-06,0.0,24.7,9,0.0,1309065.0,5.0,307.02,0.0
2013-09-07,6.0,22.76,7,0.0,1309071.0,1.0,186.03,0.0
2013-09-07,6.0,22.76,7,0.0,1309072.0,2.0,591.52,0.0
2013-09-07,6.0,22.76,7,0.0,1309073.0,3.0,215.34,0.0
2013-09-07,6.0,22.76,7,0.0,1309074.0,4.0,65.01,0.0
2013-09-07,6.0,22.76,7,0.0,1309075.0,5.0,447.99,0.0
2013-09-08,7.0,20.16,8,61.0,1309081.0,1.0,88.89,0.0
2013-09-08,7.0,20.16,8,61.0,1309082.0,2.0,576.04,0.0
2013-09-08,7.0,20.16,8,61.0,1309083.0,3.0,261.72,0.0
2013-09-08,7.0,20.16,8,61.0,1309084.0,4.0,115.87,0.0
2013-09-08,7.0,20.16,8,61.0,1309085.0,5.0,453.79,0.0
2013-09-09,8.0,11.58,11,63.0,1309091.0,1.0,169.36,0.0
2013-09-09,8.0,11.58,11,63.0,1309092.0,2.0,331.98,0.0
2013-09-09,8.0,11.58,11,63.0,1309093.0,3.0,155.7,0.0
2013-09-09,8.0,11.58,11,63.0,1309094.0,4.0,78.43,0.0
2013-09-09,8.0,11.58,11,63.0,1309095.0,5.0,266.74,0.0
2013-09-10,6.0,13.59,11,65.0,1309101.0,1.0,89.69,0.0
2013-09-10,6.0,13.59,11,65.0,1309102.0,2.0,363.67,0.0
2013-09-10,6.0,13.59,11,65.0,1309103.0,3.0,186.63,0.0
2013-09-10,6.0,13.59,11,65.0,1309104.0,4.0,75.32,0.0
2013-09-10,6.0,13.59,11,65.0,1309105.0,5.0,272.09,0.0
2013-09-11,6.0,13.9,8,61.0,1309111.0,1.0,103.36,0.0
2013-09-11,6.0,13.9,8,61.0,1309112.0,2.0,350.81,0.0
2013-09-11,6.0,13.9,8,61.0,1309113.0,3.0,156.99,0.0
2013-09-11,6.0,13.9,8,61.0,1309114.0,4.0,84.17,0.0
